Data Year,ID,Country,Province,District,Largest Group,Percent of Population,oneGroup,twoGroup,threeGroup,fourGroup,fiveGroup,sixGroup,sevenGroup,eightGroup,nineGroup,tenGroup,Density,Area,Population,ethnicity,Sunni Arabs,Salafi Arabs,Shia Arabs,Alawites,Ibadi Arabs,South Arabians,Druze,Orthodox Arabs,Catholic Arabs,Protestant Arabs,Maronites,Copts,Kurds,Zazas,Turks,North Caucasian,Circassians,Chechens,Georgians,Lazi,Armenians,Assyrians,Jews,Other Arabs,No religion classification,Others,Foreigners,Others Foreigners,Yazidis,Mandaeans,Ajams/ Iranians,Kyrgyz,Kazakhs,Dagestani,Azeris,Syrians,Afghans,Indians,Pakistanis,Bangladeshis,Sri Lankans,Nepalis,Fillipinos,Southeast Asians,East Asians,Africans,Europeans,Americas/ Pacific,Egypt,Tanzania,Sudan,Bosnians,Albanians,Pomaks,Roma,Greeks,Ossetians,Balochis,Zadjali,Zanzibaris,Al-Luwatiyyah,Kumzaris,Banyans,religion,Largest Religion,Share of Population,Islam
,YE2309,Yemen,Sana'a,Al Haymah Al Kharijiyah,Shia Arabs,0.96,Shia Arabs,Sunni Arabs,.,.,.,.,.,.,.,.,,683,79498,,3180,0,76318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2315,Yemen,Sana'a,Al Hissn,Shia Arabs,1,Shia Arabs,.,.,.,.,.,.,.,.,.,,366,40799,,0,0,40799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2302,Yemen,Sana'a,Arhab,Shia Arabs,1,Shia Arabs,.,.,.,.,.,.,.,.,.,,1249,121517,,0,0,121517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2313,Yemen,Sana'a,At Tyal,Shia Arabs,1,Shia Arabs,.,.,.,.,.,.,.,.,.,,431,49116,,0,0,49116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2314,Yemen,Sana'a,Bani Dabyan,Shia Arabs,1,Shia Arabs,.,.,.,.,.,.,.,.,.,,1780,22104,,0,0,22104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2304,Yemen,Sana'a,Bani Hushaysh,Shia Arabs,0.8,Shia Arabs,Sunni Arabs,.,.,.,.,.,.,.,.,,351,100317,,20063,0,80254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2307,Yemen,Sana'a,Bani Matar,Shia Arabs,0.95,Shia Arabs,Sunni Arabs,.,.,.,.,.,.,.,.,,1108,134624,,6731,0,127893,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2306,Yemen,Sana'a,Bilad Ar Rus,Shia Arabs,1,Shia Arabs,.,.,.,.,.,.,.,.,.,,397,42345,,0,0,42345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2301,Yemen,Sana'a,Hamdan,Shia Arabs,0.85,Shia Arabs,Sunni Arabs,.,.,.,.,.,.,.,.,,558,181915,,27287,0,154628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2316,Yemen,Sana'a,Jihanah,Shia Arabs,1,Shia Arabs,.,.,.,.,.,.,.,.,.,,524,68408,,0,0,68408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2312,Yemen,Sana'a,Khawlan,Shia Arabs,1,Shia Arabs,.,.,.,.,.,.,.,.,.,,582,39279,,0,0,39279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2310,Yemen,Sana'a,Manakhah,Shia Arabs,1,Shia Arabs,.,.,.,.,.,.,.,.,.,,689,107133,,0,0,107133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2303,Yemen,Sana'a,Nihm,Shia Arabs,1,Shia Arabs,.,.,.,.,.,.,.,.,.,,1891,56562,,0,0,56562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2311,Yemen,Sana'a,Sa'fan,Shia Arabs,0.8,Shia Arabs,Sunni Arabs,.,.,.,.,.,.,.,.,,173,45854,,9171,0,36683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2305,Yemen,Sana'a,Sanhan wa Bani Bahlul,Shia Arabs,0.7,Shia Arabs,Sunni Arabs,.,.,.,.,.,.,.,.,,613,409877,,122963,0,286914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1306,Yemen,Sana'a City,Al Wehdah,Sunni Arabs,0.85,Sunni Arabs,Shia Arabs,.,.,.,.,.,.,.,.,,8,226266,,192326,0,33940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1305,Yemen,Sana'a City,As Sab'in,Sunni Arabs,0.9,Sunni Arabs,Shia Arabs,.,.,.,.,.,.,.,.,,51,729741,,656767,0,72974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1304,Yemen,Sana'a City,As Safiyah,Sunni Arabs,0.85,Sunni Arabs,Shia Arabs,.,.,.,.,.,.,.,.,,8,244315,,207668,0,36647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1307,Yemen,Sana'a City,At Tahrir,Sunni Arabs,0.7,Sunni Arabs,Shia Arabs,.,.,.,.,.,.,.,.,,3,147283,,103098,0,44185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1309,Yemen,Sana'a City,Ath Thawrah,Sunni Arabs,0.6,Sunni Arabs,Shia Arabs,.,.,.,.,.,.,.,.,,21,398467,,239080,0,159387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1303,Yemen,Sana'a City,Azaal,Sunni Arabs,0.8,Sunni Arabs,Shia Arabs,.,.,.,.,.,.,.,.,,9,278974,,223179,0,55795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1310,Yemen,Sana'a City,Bani Al Harith,Shia Arabs,0.7,Shia Arabs,Sunni Arabs,.,.,.,.,.,.,.,.,,285,464117,,139235,0,324882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1308,Yemen,Sana'a City,Ma'in,Sunni Arabs,0.65,Sunni Arabs,Shia Arabs,.,.,.,.,.,.,.,.,,28,626881,,407473,0,219408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1301,Yemen,Sana'a City,Old City,Shia Arabs,0.6,Shia Arabs,Sunni Arabs,.,.,.,.,.,.,.,.,,2,144716,,57886,0,86830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1302,Yemen,Sana'a City,Shu'ub,Sunni Arabs,0.6,Sunni Arabs,Shia Arabs,.,.,.,.,.,.,.,.,,17,508855,,305313,0,203542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2115,Yemen,Shabwah,Ar Rawdah,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,2579,41581,,41581,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2104,Yemen,Shabwah,Arma'a,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,4727,15391,,15391,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2112,Yemen,Shabwah,As Sa'id,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,820,53221,,53221,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2102,Yemen,Shabwah,At Talh,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,2096,14265,,14265,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2113,Yemen,Shabwah,Ataq,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,1427,55702,,55702,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2106,Yemen,Shabwah,Ayn,Shia Arabs,0.6,Shia Arabs,Sunni Arabs,.,.,.,.,.,.,.,.,,756,33489,,13396,0,20093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2107,Yemen,Shabwah,Bayhan,Sunni Arabs,0.7,Sunni Arabs,Shia Arabs,.,.,.,.,.,.,.,.,,619,73279,,51295,0,21984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2101,Yemen,Shabwah,Dahr,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,1424,14870,,14870,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2114,Yemen,Shabwah,Habban,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,919,44857,,44857,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2111,Yemen,Shabwah,Hatib,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,831,20131,,20131,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2103,Yemen,Shabwah,Jardan,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,5431,24444,,24444,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2108,Yemen,Shabwah,Markhah Al Olya,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,957,48637,,48637,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2109,Yemen,Shabwah,Markhah As Sufla,Sunni Arabs,0.75,Sunni Arabs,Shia Arabs,.,.,.,.,.,.,.,.,,3436,61692,,46269,0,15423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2116,Yemen,Shabwah,Mayfa'ah,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,2857,62867,,62867,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2110,Yemen,Shabwah,Nisab,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,2251,63851,,63851,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2105,Yemen,Shabwah,Osaylan,Shia Arabs,0.7,Shia Arabs,Sunni Arabs,.,.,.,.,.,.,.,.,,3404,47324,,14197,0,33127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE2117,Yemen,Shabwah,Radum,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,5899,35398,,35398,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE3201,Yemen,Socotra,Hadibu,Sunni Arabs,0.7,Sunni Arabs,Shia Arabs,.,.,.,.,.,.,.,.,,2633,58093,,40665,0,17428,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE3202,Yemen,Socotra,Qalansiyah wa Abd Al Kuri,Sunni Arabs,0.8,Sunni Arabs,Shia Arabs,.,.,.,.,.,.,.,.,,1274,17263,,13810,0,3453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1521,Yemen,Ta'iz,Al Ma'afer,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,349,163184,,163184,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1505,Yemen,Ta'iz,Al Makha,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,1588,94441,,94441,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1522,Yemen,Ta'iz,Al Mawasit,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,216,170624,,170624,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1511,Yemen,Ta'iz,Al Misrakh,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,96,149084,,149084,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1517,Yemen,Ta'iz,Al Mudhaffar,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,18,254457,,254457,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1518,Yemen,Ta'iz,Al Qahirah,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,10,219883,,219883,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1515,Yemen,Ta'iz,Al Wazi'yah,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,408,40190,,40190,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1513,Yemen,Ta'iz,As Silw,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,83,73089,,73089,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1514,Yemen,Ta'iz,Ash Shamayatayn,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,638,225020,,225020,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1520,Yemen,Ta'iz,At Ta'iziyah,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,614,294050,,294050,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1506,Yemen,Ta'iz,Dhubab,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,1605,27438,,27438,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1512,Yemen,Ta'iz,Dimnat Khadir,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,462,166998,,166998,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1516,Yemen,Ta'iz,Hayfan,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,187,110953,,110953,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1508,Yemen,Ta'iz,Jabal Habashi,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,312,176928,,176928,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1504,Yemen,Ta'iz,Maqbanah,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,1223,276756,,276756,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1509,Yemen,Ta'iz,Mashr'ah Wa Hadnan,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,14,36824,,36824,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1501,Yemen,Ta'iz,Mawiyah,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,710,193719,,193719,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1507,Yemen,Ta'iz,Mawza',Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,663,53113,,53113,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1510,Yemen,Ta'iz,Sabir Al Mawadim,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,190,162961,,162961,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1519,Yemen,Ta'iz,Salah,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,18,226079,,226079,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1523,Yemen,Ta'iz,Sami',Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,60,61187,,61187,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1503,Yemen,Ta'iz,Shar'ab Ar Rawnah,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,424,216835,,216835,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YE1502,Yemen,Ta'iz,Shar'ab As Salam,Sunni Arabs,1,Sunni Arabs,.,.,.,.,.,.,.,.,.,,190,162188,,162188,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TUR001001,Turkiye,Adana,Aladağ,Turks,0.930645161,Turks,Syrians,North Caucasian,Foreigners,.,.,.,.,.,.,,1340,16740,,0,0,0,0,,,,0,,,,,0,0,15579,318,,,0,0,,,,,,0,107,,,,,,,,0,736,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR001002,Turkiye,Adana,Ceyhan,Turks,0.698551501,Turks,Kurds,Syrians,Sunni Arabs,North Caucasian,Georgians,Georgians,Foreigners,Albanians,.,,1412,171764,,7946,0,0,0,,,,0,,,,,23838,0,119986,3178,,,1589,0,,,,,,0,1071,,,,,,,,0,11772,,,,,,,,,,,,,,,,1589,795,0,0,,,,,,,,,,,,
,TUR001003,Turkiye,Adana,Çukurova,Turks,0.71566162,Turks,Syrians,Alawites,Alawites,Foreigners,.,.,.,.,.,,307,435038,,0,0,0,38918,,,,0,,,,,38918,0,311340,0,,,0,0,,,,,,0,2622,,,,,,,,0,43240,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR001004,Turkiye,Adana,Feke,Turks,0.93060637,Turks,Syrians,North Caucasian,Foreigners,.,.,.,.,.,.,,1218,16673,,0,0,0,0,,,,0,,,,,0,0,15516,317,,,0,0,,,,,,0,107,,,,,,,,0,733,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR001005,Turkiye,Adana,İmamoğlu,Turks,0.948684626,Turks,Syrians,Foreigners,Kurds,.,.,.,.,.,.,,459,28471,,0,0,0,0,,,,0,,,,,27,0,27010,0,,,0,0,,,,,,0,182,,,,,,,,0,1252,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR001006,Turkiye,Adana,Karaisalı,Turks,0.949676863,Turks,Syrians,Foreigners,.,.,.,.,.,.,.,,1165,23210,,0,0,0,0,,,,0,,,,,0,0,22042,0,,,0,0,,,,,,0,148,,,,,,,,0,1020,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR001007,Turkiye,Adana,Karataş,Turks,0.873671449,Turks,Alawites,Syrians,Kurds,Foreigners,.,.,.,.,.,,801,24745,,0,0,0,1175,,,,0,,,,,705,0,21619,0,,,0,0,,,,,,0,158,,,,,,,,0,1088,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR001008,Turkiye,Adana,Kozan,Turks,0.9243094,Turks,Syrians,Foreigners,Kurds,.,.,.,.,.,.,,1903,143426,,0,0,0,0,,,,0,,,,,133,0,132570,0,,,0,0,,,,,,0,894,,,,,,,,0,9829,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR001009,Turkiye,Adana,Pozantı,Turks,0.948672566,Turks,Syrians,Foreigners,Kurds,.,.,.,.,.,.,,899,20905,,0,0,0,0,,,,0,,,,,20,0,19832,0,,,0,0,,,,,,0,134,,,,,,,,0,919,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR001010,Turkiye,Adana,Saimbeyli,Turks,0.939138316,Turks,Syrians,Georgians,Foreigners,Kurds,.,.,.,.,.,,989,14344,,0,0,0,0,,,,0,,,,,14,0,13471,0,,,136,0,,,,,,0,92,,,,,,,,0,631,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR001011,Turkiye,Adana,Sarıçam,Turks,0.796195817,Turks,Syrians,Kurds,Foreigners,Bosnians,.,.,.,.,.,,823,264288,,0,0,0,0,,,,0,,,,,11087,0,210425,0,,,0,0,,,,,,0,1494,,,,,,,,0,41060,,,,,,,,,,,,,,,,222,0,0,0,,,,,,,,,,,,
,TUR001012,Turkiye,Adana,Seyhan,Turks,0.492019233,Turks,Kurds,Alawites,Syrians,Foreigners,.,.,.,.,.,,387,888699,,0,0,0,159002,,,,0,,,,,198753,0,437257,0,,,0,0,,,,,,0,5356,,,,,,,,0,88331,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR001013,Turkiye,Adana,Tufanbeyli,Turks,0.759742892,Turks,Kurds,Kurds,Syrians,Foreigners,.,.,.,.,.,,851,17269,,0,0,0,0,,,,0,,,,,1640,0,13120,1640,,,0,0,,,,,,0,110,,,,,,,,0,759,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR001014,Turkiye,Adana,Yumurtalık,Turks,0.925927918,Turks,Syrians,Alawites,Foreigners,Kurds,.,.,.,.,.,,456,18590,,0,0,0,353,,,,0,,,,,88,0,17213,0,,,0,0,,,,,,0,119,,,,,,,,0,817,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR001015,Turkiye,Adana,Yüreğir,Turks,0.354762365,Turks,Kurds,Alawites,Syrians,Roma,Foreigners,.,.,.,.,,816,444926,,0,0,0,101182,,,,0,,,,,141654,0,157843,0,,,0,0,,,,,,0,2727,,,,,,,,0,37473,,,,,,,,,,,,,,,,0,0,0,4047,,,,,,,,,,,,
,TUR002001,Turkiye,Adıyaman,Merkez,Kurds,0.72080651,Kurds,Turks,Syrians,Sunni Arabs,Foreigners,Armenians,.,.,.,.,,1814,332891,,6323,0,0,0,,,,0,,,,,239950,0,69551,0,,,0,0,316,,,,,,922,,,,,,,,0,15829,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR002002,Turkiye,Adıyaman,Besni,Turks,0.592340556,Turks,Kurds,Syrians,Foreigners,.,.,.,.,.,.,,1235,78178,,0,0,0,0,,,,0,,,,,30872,0,46308,0,,,0,0,,,,,,0,225,,,,,,,,0,773,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR002003,Turkiye,Adıyaman,Çelikhan,Kurds,0.839136213,Kurds,Turks,Syrians,Foreigners,.,.,.,.,.,.,,444,15050,,0,0,0,0,,,,0,,,,,12629,0,2229,0,,,0,0,,,,,,0,43,,,,,,,,0,149,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR002004,Turkiye,Adıyaman,Gerger,Kurds,0.493653387,Kurds,Zazas,Turks,Assyrians,Assyrians,Foreigners,.,.,.,.,,668,15914,,0,0,0,0,,,,0,,,,,7856,6127,1571,0,,,0,0,,157,,,,,46,,,,,,,,0,157,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR002005,Turkiye,Adıyaman,Gölbaşı,Turks,0.809534085,Turks,Kurds,North Caucasian,Syrians,Foreigners,.,.,.,.,.,,800,50975,,0,0,0,0,,,,0,,,,,8052,0,41266,1006,,,0,0,,,,,,0,147,,,,,,,,0,504,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR002006,Turkiye,Adıyaman,Kahta,Kurds,0.871286906,Kurds,Zazas,Zazas,Syrians,Foreigners,.,.,.,.,.,,1274,133211,,0,0,0,0,,,,0,,,,,116065,6448,6448,0,,,0,0,,,,,,0,376,,,,,,,,0,3874,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR002007,Turkiye,Adıyaman,Samsat,Kurds,0.839177393,Kurds,Turks,Syrians,Foreigners,.,.,.,.,.,.,,319,6759,,0,0,0,0,,,,0,,,,,5672,0,1001,0,,,0,0,,,,,,0,19,,,,,,,,0,67,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
,TUR002008,Turkiye,Adıyaman,Sincik,Kurds,0.740419736,Kurds,Turks,Syrians,Foreigners,.,.,.,.,.,.,,495,16153,,0,0,0,0,,,,0,,,,,11960,0,3987,0,,,0,0,,,,,,0,46,,,,,,,,0,160,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,
